10, 0.0, False, {'score_reward': 0} 
20, 0.0, False, {'score_reward': 0} 
30, 0.0, False, {'score_reward': 0} 
40, 0.0, False, {'score_reward': 0} 
50, 0.0, False, {'score_reward': 0} 
60, 0.0, False, {'score_reward': 0} 
70, 0.0, False, {'score_reward': 0} 
80, 0.0, False, {'score_reward': 0} 
84, 0.0, True, {'score_reward': 0} 
